timestamp,open,high,low,close,volume
2020-01-02 00:00:00-05:00,151.5668495220527,153.42826088554256,151.1372952944172,153.32325744628906,22622100
2020-01-03 00:00:00-05:00,151.12777897349832,152.6837207384835,150.87958104163584,151.4141387939453,21116200
2020-01-06 00:00:00-05:00,149.94405466189505,151.87229267766048,149.39994205440817,151.8054656982422,20813700
2020-01-07 00:00:00-05:00,152.0823156061593,152.4164068417858,150.1731728919405,150.42135620117188,21634100
2020-01-08 00:00:00-05:00,151.71006097584038,153.49511981456826,150.77458486413934,152.81736755371094,27746500
2020-01-09 00:00:00-05:00,154.48782810310033,154.85056988722462,153.7146276185013,154.72647094726562,21385000
2020-01-10 00:00:00-05:00,155.42331996085537,155.8051426887704,153.85780890583482,154.0105438232422,20725900
2020-01-13 00:00:00-05:00,154.4114740608552,155.89106273635204,153.9341883310565,155.8624267578125,21626500
2020-01-14 00:00:00-05:00,155.96740302339293,156.16786940384276,154.37327071151824,154.7646484375,23477400
2020-01-15 00:00:00-05:00,155.23239486645008,156.49243609343492,155.18467794940653,155.76695251464844,21417900
2020-01-16 00:00:00-05:00,156.8837817489415,158.68792072514867,156.57831197500565,158.62109375,23865400
2020-01-17 00:00:00-05:00,159.81438174136917,159.86211323634743,157.91477893985072,159.50892639160156,34371700
2020-01-21 00:00:00-05:00,159.1079578324649,160.54937000352857,158.86931497665745,158.93614196777344,29517200
2020-01-22 00:00:00-05:00,159.79520764716966,159.88113012211898,158.15334407347325,158.1724395751953,24138800
2020-01-23 00:00:00-05:00,158.64021178281828,159.22250087718146,157.76200790642838,159.14613342285156,19680800
2020-01-24 00:00:00-05:00,159.90025784938828,159.91935335669822,156.97927155195472,157.54246520996094,24918100
2020-01-27 00:00:00-05:00,153.82916663173845,155.95787122124548,152.92232676586377,154.9078369140625,32078100
2020-01-28 00:00:00-05:00,156.3397174739805,158.22976494589605,155.66197987278883,157.9434051513672,24899900
2020-01-29 00:00:00-05:00,160.2152470960965,161.0839104943588,158.16292458122416,160.40615844726562,34754500
2020-01-30 00:00:00-05:00,166.14317230881892,166.14317230881892,163.03125990019,164.9308624267578,51597500
2020-01-31 00:00:00-05:00,164.386735306438,164.56809162420643,161.876208045128,162.49667358398438,36142700
2020-02-03 00:00:00-05:00,162.6876216573005,166.57273484253994,162.6589856761577,166.45819091796875,30107000
2020-02-04 00:00:00-05:00,169.09275953348234,172.4337590841562,168.30046360645028,171.9373779296875,36433300
2020-02-05 00:00:00-05:00,175.66977095885156,175.83204634656084,170.3050844317914,171.72738647460938,39186300
2020-02-06 00:00:00-05:00,172.74880025877843,175.46933477716024,171.8801367244904,175.2879638671875,27751400
2020-02-07 00:00:00-05:00,174.54338497300552,177.19709227933504,174.19018365311317,175.5361328125,33529100
2020-02-10 00:00:00-05:00,175.24025317908172,180.2612944684635,174.92524280841616,180.12765502929688,35844300
2020-02-11 00:00:00-05:00,181.9890534343469,182.03678492319855,175.16387293112035,176.06117248535156,53159900
2020-02-12 00:00:00-05:00,177.1493965685091,177.40713497494,173.58884863329462,176.3189239501953,47062900
2020-02-13 00:00:00-05:00,174.76294940925624,177.76984376399173,174.5624829883249,175.3643341064453,35295800
2020-02-14 00:00:00-05:00,174.92521894941493,176.98709678584612,174.35247025076032,176.92982482910156,23149500
2020-02-18 00:00:00-05:00,177.17799477429256,179.17304546668734,177.0729913396611,178.72439575195312,27792200
2020-02-19 00:00:00-05:00,180.00698930909797,180.12184605724818,178.4850789745676,179.26039123535156,29997500
2020-02-20 00:00:00-05:00,178.94456451309836,179.23172105937135,173.3450775850241,176.5229034423828,36862400
2020-02-21 00:00:00-05:00,175.3264154675454,175.6422861817176,169.659919486155,170.94253540039062,48572600
2020-02-24 00:00:00-05:00,160.58587278820414,167.07554313301836,156.2402733599048,163.572265625,68311100
2020-02-25 00:00:00-05:00,166.74051131834014,167.35310504591126,160.47098848757176,160.87301635742188,68073300
2020-02-26 00:00:00-05:00,162.44282359860227,165.84079671755148,161.00705537187227,162.88311767578125,56206100
2020-02-27 00:00:00-05:00,156.32643735669026,159.87756226966422,151.2150918330818,151.40652465820312,93174900
2020-02-28 00:00:00-05:00,145.88360337407545,156.6997251752608,145.49115661738037,155.072509765625,97012700
2020-03-02 00:00:00-05:00,158.231207136145,165.51533756180737,155.35967106198723,165.39089965820312,71030800
2020-03-03 00:00:00-05:00,166.3576519192017,167.50626337555664,155.31180214387678,157.4654541015625,71677000
2020-03-04 00:00:00-05:00,161.2750404354644,163.39039713117188,158.5279277026881,163.246826171875,49814400
2020-03-05 00:00:00-05:00,158.93953547189074,163.5531294844052,158.59495053526152,159.15011596679688,47817300
2020-03-06 00:00:00-05:00,155.64681123678955,156.1254005321975,149.31986016728098,154.65135192871094,72821100
2020-03-09 00:00:00-04:00,144.53400546163766,150.99496265942608,143.57682661752085,144.17027282714844,70419300
2020-03-10 00:00:00-04:00,151.38739718518477,154.1344955707755,146.04633791651764,154.02920532226562,65354400
2020-03-11 00:00:00-04:00,150.4014707619274,150.94705494253753,144.67753249700462,147.0513458251953,56371600
2020-03-12 00:00:00-04:00,139.07810273985137,146.8982529178264,132.64585910216917,133.1053009033203,93226400
2020-03-13 00:00:00-04:00,141.18386485149557,154.97681406872138,134.7037606599893,152.02870178222656,92727400
2020-03-16 00:00:00-04:00,134.00505133305953,142.95468024638834,129.2191566425931,129.6211700439453,87905900
